Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed11,11,1,SELBAL,0.6197583511016347,17,1,64.348,123
Empirical,qitta_NAFLD_16s_seed11,11,1,CLR-LASSO,0.7157071783937455,17,17,0.4309999999999974,123
Empirical,qitta_NAFLD_16s_seed11,11,1,Coda-LASSO,0.7242359630419332,31,1,116.216,123
Empirical,qitta_NAFLD_16s_seed11,11,2,DCV-ridgeRegression,0.7661691542288557,69,1031,504.369,123
Empirical,qitta_NAFLD_16s_seed11,11,2,DCV-ridgeEnsemble,0.7611940298507462,69,1031,504.369,123
Empirical,qitta_NAFLD_16s_seed11,11,2,SELBAL,0.5962566844919787,17,1,55.16599999999994,123
Empirical,qitta_NAFLD_16s_seed11,11,2,CLR-LASSO,0.6564171122994652,4,4,0.19500000000005002,123
Empirical,qitta_NAFLD_16s_seed11,11,2,Coda-LASSO,0.6631016042780749,12,1,59.18700000000001,123
Empirical,qitta_NAFLD_16s_seed11,11,2,DCV-ridgeRegression,0.7058823529411765,92,1578,360.7270000000002,123
Empirical,qitta_NAFLD_16s_seed11,11,2,DCV-ridgeEnsemble,0.7366310160427808,92,1578,360.7270000000002,123
