Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed2,2,1,SELBAL,0.5858974358974359,9,1,260.83400000000006,265
Empirical,cmg_ZellerG_2014_crc_seed2,2,1,CLR-LASSO,0.7525641025641026,24,24,0.4159999999999968,265
Empirical,cmg_ZellerG_2014_crc_seed2,2,1,Coda-LASSO,0.675,241,1,43.553000000000054,265
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,DCV-ridgeRegression,0.8038461538461539,100,2028,1815.2150000000001,265
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,DCV-ridgeEnsemble,0.8397435897435898,100,2028,1815.2150000000001,265
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,SELBAL,0.6051282051282052,8,1,240.712,267
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,CLR-LASSO,0.735897435897436,12,12,0.35099999999965803,267
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,Coda-LASSO,0.7044871794871795,95,1,61.733999999999924,267
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,DCV-ridgeRegression,0.7935897435897435,100,1954,1712.3959999999997,267
Empirical,cmg_ZellerG_2014_crc_seed2,2,2,DCV-ridgeEnsemble,0.8051282051282052,100,1954,1712.3959999999997,267
