Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_HIV_16s_seed5,5,1,SELBAL,0.5961538461538461,10,1,20.621000000000002,60
Empirical,selbal_HIV_16s_seed5,5,1,CLR-LASSO,0.5,0,0,0.48100000000000165,60
Empirical,selbal_HIV_16s_seed5,5,1,Coda-LASSO,0.7163461538461539,18,1,55.44499999999999,60
Empirical,selbal_HIV_16s_seed5,5,2,DCV-ridgeRegression,0.7848557692307693,23,122,294.62,60
Empirical,selbal_HIV_16s_seed5,5,2,DCV-ridgeEnsemble,0.7740384615384616,23,122,294.62,60
Empirical,selbal_HIV_16s_seed5,5,2,SELBAL,0.6534598214285714,4,1,14.156000000000006,60
Empirical,selbal_HIV_16s_seed5,5,2,CLR-LASSO,0.6473214285714286,10,10,0.3149999999999977,60
Empirical,selbal_HIV_16s_seed5,5,2,Coda-LASSO,0.6261160714285714,6,1,41.68599999999998,60
Empirical,selbal_HIV_16s_seed5,5,2,DCV-ridgeRegression,0.6662946428571428,34,222,282.67900000000003,60
Empirical,selbal_HIV_16s_seed5,5,2,DCV-ridgeEnsemble,0.6428571428571429,34,222,282.67900000000003,60
