Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,1,SELBAL,0.8080863121185702,21,1,220.11399999999998,207
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,1,CLR-LASSO,0.8728204010462075,53,53,0.8100000000000023,207
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,1,Coda-LASSO,0.8885135135135135,50,1,298.4150000000001,207
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,DCV-ridgeRegression,0.9330863121185702,155,4790,1691.172,207
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,DCV-ridgeEnsemble,0.9388622493461203,155,4790,1691.172,207
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,SELBAL,0.8124455100261552,28,1,232.48700000000008,208
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,CLR-LASSO,0.8900392327811683,48,48,0.6440000000002328,208
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,Coda-LASSO,0.8760897994768962,47,1,269.78099999999995,208
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,DCV-ridgeRegression,0.8771795989537925,117,3034,1365.5450000000005,208
Empirical,cmg_NielsenHB-2014_ibd_seed9,9,2,DCV-ridgeEnsemble,0.8969049694856146,117,3034,1365.5450000000005,208
