Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed13,13,1,SELBAL,0.7854251012145749,9,1,234.711,253
Empirical,cmg_YuJ_2015_crc_seed13,13,1,CLR-LASSO,0.7995951417004049,19,19,0.43600000000000705,253
Empirical,cmg_YuJ_2015_crc_seed13,13,1,Coda-LASSO,0.8036437246963563,81,1,87.00200000000001,253
Empirical,cmg_YuJ_2015_crc_seed13,13,2,DCV-ridgeRegression,0.819838056680162,48,493,1502.606,253
Empirical,cmg_YuJ_2015_crc_seed13,13,2,DCV-ridgeEnsemble,0.8168016194331984,48,493,1502.606,253
Empirical,cmg_YuJ_2015_crc_seed13,13,2,SELBAL,0.7307307307307307,9,1,231.55700000000002,250
Empirical,cmg_YuJ_2015_crc_seed13,13,2,CLR-LASSO,0.7777777777777778,12,12,0.3040000000000873,250
Empirical,cmg_YuJ_2015_crc_seed13,13,2,Coda-LASSO,0.8238238238238239,98,1,49.315999999999804,250
Empirical,cmg_YuJ_2015_crc_seed13,13,2,DCV-ridgeRegression,0.8878878878878879,141,3722,1564.103,250
Empirical,cmg_YuJ_2015_crc_seed13,13,2,DCV-ridgeEnsemble,0.8658658658658659,141,3722,1564.103,250
