Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,1,SELBAL,0.7750653879686138,16,1,203.59799999999998,204
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,1,CLR-LASSO,0.830536181342633,31,31,0.7080000000000268,204
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,1,Coda-LASSO,0.8306451612903226,45,1,265.721,204
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,DCV-ridgeRegression,0.8973408892763731,153,4776,1514.2649999999999,204
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,DCV-ridgeEnsemble,0.8946163905841326,153,4776,1514.2649999999999,204
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,SELBAL,0.7413905841325197,5,1,139.79199999999992,211
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,CLR-LASSO,0.9141238012205753,53,53,0.650000000000091,211
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,Coda-LASSO,0.9123801220575414,53,1,273.82400000000007,211
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,DCV-ridgeRegression,0.9250217959895379,158,5146,1665.7060000000001,211
Empirical,cmg_NielsenHB-2014_ibd_seed5,5,2,DCV-ridgeEnsemble,0.9206625980819529,158,5146,1665.7060000000001,211
