Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed15,15,1,SELBAL,0.6437165775401069,12,1,67.78,120
Empirical,qitta_NAFLD_16s_seed15,15,1,CLR-LASSO,0.5,0,0,0.5030000000000001,120
Empirical,qitta_NAFLD_16s_seed15,15,1,Coda-LASSO,0.7419786096256684,25,1,131.778,120
Empirical,qitta_NAFLD_16s_seed15,15,2,DCV-ridgeRegression,0.80548128342246,23,119,566.933,120
Empirical,qitta_NAFLD_16s_seed15,15,2,DCV-ridgeEnsemble,0.8028074866310161,23,119,566.933,120
Empirical,qitta_NAFLD_16s_seed15,15,2,SELBAL,0.7768301350390903,18,1,80.36800000000005,123
Empirical,qitta_NAFLD_16s_seed15,15,2,CLR-LASSO,0.5,0,0,0.38999999999998636,123
Empirical,qitta_NAFLD_16s_seed15,15,2,Coda-LASSO,0.7114427860696517,33,1,126.0329999999999,123
Empirical,qitta_NAFLD_16s_seed15,15,2,DCV-ridgeRegression,0.7412935323383084,92,1694,710.3740000000001,123
Empirical,qitta_NAFLD_16s_seed15,15,2,DCV-ridgeEnsemble,0.7242359630419332,92,1694,710.3740000000001,123
