Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed6,6,1,SELBAL,0.7066276803118908,2,1,185.57100000000003,248
Empirical,cmg_YuJ_2015_crc_seed6,6,1,CLR-LASSO,0.7358674463937621,10,10,0.43300000000002115,248
Empirical,cmg_YuJ_2015_crc_seed6,6,1,Coda-LASSO,0.8455165692007797,122,1,91.62599999999998,248
Empirical,cmg_YuJ_2015_crc_seed6,6,2,DCV-ridgeRegression,0.8118908382066277,186,6488,1703.031,248
Empirical,cmg_YuJ_2015_crc_seed6,6,2,DCV-ridgeEnsemble,0.817738791423002,186,6488,1703.031,248
Empirical,cmg_YuJ_2015_crc_seed6,6,2,SELBAL,0.5764033264033264,11,1,195.07100000000014,236
Empirical,cmg_YuJ_2015_crc_seed6,6,2,CLR-LASSO,0.7557172557172558,36,36,0.2960000000002765,236
Empirical,cmg_YuJ_2015_crc_seed6,6,2,Coda-LASSO,0.804054054054054,171,1,34.19200000000001,236
Empirical,cmg_YuJ_2015_crc_seed6,6,2,DCV-ridgeRegression,0.840956340956341,133,3382,1350.386,236
Empirical,cmg_YuJ_2015_crc_seed6,6,2,DCV-ridgeEnsemble,0.8513513513513514,133,3382,1350.386,236
