Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed4,4,1,SELBAL,0.6278011204481793,19,1,77.834,117
Empirical,qitta_NAFLD_16s_seed4,4,1,CLR-LASSO,0.696078431372549,27,27,0.44899999999999807,117
Empirical,qitta_NAFLD_16s_seed4,4,1,Coda-LASSO,0.7450980392156863,23,1,70.73800000000001,117
Empirical,qitta_NAFLD_16s_seed4,4,2,DCV-ridgeRegression,0.6582633053221288,44,403,401.21500000000003,117
Empirical,qitta_NAFLD_16s_seed4,4,2,DCV-ridgeEnsemble,0.6694677871148459,44,403,401.21500000000003,117
Empirical,qitta_NAFLD_16s_seed4,4,2,SELBAL,0.5875169606512889,24,1,98.48500000000001,123
Empirical,qitta_NAFLD_16s_seed4,4,2,CLR-LASSO,0.66078697421981,3,3,0.3350000000000364,123
Empirical,qitta_NAFLD_16s_seed4,4,2,Coda-LASSO,0.6987788331071914,19,1,143.61799999999994,123
Empirical,qitta_NAFLD_16s_seed4,4,2,DCV-ridgeRegression,0.7489823609226595,92,1513,533.0299999999999,123
Empirical,qitta_NAFLD_16s_seed4,4,2,DCV-ridgeEnsemble,0.7421981004070557,92,1513,533.0299999999999,123
