Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed10,10,1,SELBAL,0.6925133689839572,17,1,72.593,123
Empirical,qitta_NAFLD_16s_seed10,10,1,CLR-LASSO,0.6631016042780749,6,6,0.41900000000001114,123
Empirical,qitta_NAFLD_16s_seed10,10,1,Coda-LASSO,0.7172459893048129,31,1,94.96700000000001,123
Empirical,qitta_NAFLD_16s_seed10,10,2,DCV-ridgeRegression,0.768048128342246,69,987,560.719,123
Empirical,qitta_NAFLD_16s_seed10,10,2,DCV-ridgeEnsemble,0.7593582887700535,69,987,560.719,123
Empirical,qitta_NAFLD_16s_seed10,10,2,SELBAL,0.5778251599147122,20,1,43.92700000000002,119
Empirical,qitta_NAFLD_16s_seed10,10,2,CLR-LASSO,0.5543710021321961,3,3,0.2440000000000282,119
Empirical,qitta_NAFLD_16s_seed10,10,2,Coda-LASSO,0.8244491826581379,18,1,90.80200000000002,119
Empirical,qitta_NAFLD_16s_seed10,10,2,DCV-ridgeRegression,0.7725657427149965,89,1481,464.36400000000015,119
Empirical,qitta_NAFLD_16s_seed10,10,2,DCV-ridgeEnsemble,0.7711442786069651,89,1481,464.36400000000015,119
