Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed11,11,1,SELBAL,0.6486486486486487,11,1,188.785,239
Empirical,cmg_YuJ_2015_crc_seed11,11,1,CLR-LASSO,0.8180873180873182,28,28,0.4000000000000057,239
Empirical,cmg_YuJ_2015_crc_seed11,11,1,Coda-LASSO,0.8212058212058213,152,1,78.03199999999998,239
Empirical,cmg_YuJ_2015_crc_seed11,11,2,DCV-ridgeRegression,0.8461538461538461,134,3510,1518.555,239
Empirical,cmg_YuJ_2015_crc_seed11,11,2,DCV-ridgeEnsemble,0.8492723492723493,134,3510,1518.555,239
Empirical,cmg_YuJ_2015_crc_seed11,11,2,SELBAL,0.6418128654970761,9,1,213.404,248
Empirical,cmg_YuJ_2015_crc_seed11,11,2,CLR-LASSO,0.7202729044834307,25,25,0.29700000000002547,248
Empirical,cmg_YuJ_2015_crc_seed11,11,2,Coda-LASSO,0.72953216374269,104,1,37.67500000000018,248
Empirical,cmg_YuJ_2015_crc_seed11,11,2,DCV-ridgeRegression,0.7894736842105263,47,482,1422.1099999999997,248
Empirical,cmg_YuJ_2015_crc_seed11,11,2,DCV-ridgeEnsemble,0.7709551656920077,47,482,1422.1099999999997,248
