Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_HIV_16s_seed4,4,1,SELBAL,0.43990384615384615,11,1,18.687,60
Empirical,selbal_HIV_16s_seed4,4,1,CLR-LASSO,0.561298076923077,8,8,0.375,60
Empirical,selbal_HIV_16s_seed4,4,1,Coda-LASSO,0.6009615384615384,11,1,46.858999999999995,60
Empirical,selbal_HIV_16s_seed4,4,2,DCV-ridgeRegression,0.6069711538461539,12,30,263.321,60
Empirical,selbal_HIV_16s_seed4,4,2,DCV-ridgeEnsemble,0.5769230769230769,12,30,263.321,60
Empirical,selbal_HIV_16s_seed4,4,2,SELBAL,0.625,5,1,12.072000000000003,60
Empirical,selbal_HIV_16s_seed4,4,2,CLR-LASSO,0.7098214285714286,2,2,0.3240000000000123,60
Empirical,selbal_HIV_16s_seed4,4,2,Coda-LASSO,0.6294642857142857,12,1,34.995000000000005,60
Empirical,selbal_HIV_16s_seed4,4,2,DCV-ridgeRegression,0.6261160714285714,23,111,262.884,60
Empirical,selbal_HIV_16s_seed4,4,2,DCV-ridgeEnsemble,0.5345982142857143,23,111,262.884,60
