Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,1,SELBAL,0.8329337401918047,29,1,259.82700000000006,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,1,CLR-LASSO,0.8768526591107236,40,40,0.7280000000000086,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,1,Coda-LASSO,0.8629032258064516,80,1,304.655,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,DCV-ridgeRegression,0.890693112467306,154,4832,1745.3060000000003,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,DCV-ridgeEnsemble,0.8993025283347864,154,4832,1745.3060000000003,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,SELBAL,0.8490627724498693,31,1,244.44399999999996,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,CLR-LASSO,0.8928727114210986,56,56,0.6439999999997781,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,Coda-LASSO,0.8480819529206626,50,1,216.13999999999987,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,DCV-ridgeRegression,0.9100915431560593,154,4803,1438.9550000000004,205
Empirical,cmg_NielsenHB-2014_ibd_seed14,14,2,DCV-ridgeEnsemble,0.9112903225806451,154,4803,1438.9550000000004,205
