Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,selbal_HIV_16s_seed3,3,1,SELBAL,0.6194196428571429,5,1,15.893000000000002,60
Empirical,selbal_HIV_16s_seed3,3,1,CLR-LASSO,0.6227678571428571,6,6,0.4499999999999993,60
Empirical,selbal_HIV_16s_seed3,3,1,Coda-LASSO,0.6618303571428571,7,1,48.143,60
Empirical,selbal_HIV_16s_seed3,3,2,DCV-ridgeRegression,0.65625,23,123,300.796,60
Empirical,selbal_HIV_16s_seed3,3,2,DCV-ridgeEnsemble,0.6294642857142857,23,123,300.796,60
Empirical,selbal_HIV_16s_seed3,3,2,SELBAL,0.6454326923076923,7,1,17.79000000000002,60
Empirical,selbal_HIV_16s_seed3,3,2,CLR-LASSO,0.5,0,0,0.4339999999999691,60
Empirical,selbal_HIV_16s_seed3,3,2,Coda-LASSO,0.6911057692307693,17,1,70.53199999999998,60
Empirical,selbal_HIV_16s_seed3,3,2,DCV-ridgeRegression,0.8413461538461539,12,38,292.13100000000003,60
Empirical,selbal_HIV_16s_seed3,3,2,DCV-ridgeEnsemble,0.7932692307692308,12,38,292.13100000000003,60
