Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,1,SELBAL,0.8570183086312119,26,1,276.606,203
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,1,CLR-LASSO,0.887205754141238,46,46,0.9000000000000341,203
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,1,Coda-LASSO,0.8759808195292066,52,1,282.265,203
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,DCV-ridgeRegression,0.9079119442022668,152,4755,2044.8960000000002,203
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,DCV-ridgeEnsemble,0.9120531822144725,152,4755,2044.8960000000002,203
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,SELBAL,0.7994768962510898,19,1,256.9250000000002,214
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,CLR-LASSO,0.8539668700959023,56,56,0.7419999999997344,214
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,Coda-LASSO,0.849716652136007,48,1,239.7550000000001,214
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,DCV-ridgeRegression,0.8681342632955537,160,5145,2165.6199999999994,214
Empirical,cmg_NielsenHB-2014_ibd_seed1,1,2,DCV-ridgeEnsemble,0.8875326939843069,160,5145,2165.6199999999994,214
