Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed9,9,1,SELBAL,0.7616959064327485,13,1,208.66700000000003,247
Empirical,cmg_YuJ_2015_crc_seed9,9,1,CLR-LASSO,0.7884990253411306,7,7,0.40500000000000114,247
Empirical,cmg_YuJ_2015_crc_seed9,9,1,Coda-LASSO,0.7724171539961014,93,1,33.34899999999999,247
Empirical,cmg_YuJ_2015_crc_seed9,9,2,DCV-ridgeRegression,0.8031189083820662,185,6216,1667.6490000000001,247
Empirical,cmg_YuJ_2015_crc_seed9,9,2,DCV-ridgeEnsemble,0.8099415204678362,185,6216,1667.6490000000001,247
Empirical,cmg_YuJ_2015_crc_seed9,9,2,SELBAL,0.6164241164241164,14,1,280.192,237
Empirical,cmg_YuJ_2015_crc_seed9,9,2,CLR-LASSO,0.7318087318087318,12,12,0.3079999999999927,237
Empirical,cmg_YuJ_2015_crc_seed9,9,2,Coda-LASSO,0.7884615384615384,164,1,78.89800000000014,237
Empirical,cmg_YuJ_2015_crc_seed9,9,2,DCV-ridgeRegression,0.8783783783783784,134,3504,1370.562,237
Empirical,cmg_YuJ_2015_crc_seed9,9,2,DCV-ridgeEnsemble,0.8856548856548857,134,3504,1370.562,237
