Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,1,SELBAL,0.7592632955536182,19,1,228.016,205
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,1,CLR-LASSO,0.8388186573670444,40,40,0.7410000000000139,205
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,1,Coda-LASSO,0.8397994768962511,39,1,334.78700000000003,205
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,DCV-ridgeRegression,0.8691150828247602,154,4993,1857.4440000000002,205
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,DCV-ridgeEnsemble,0.8676983435047951,154,4993,1857.4440000000002,205
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,SELBAL,0.8124455100261552,24,1,250.23299999999972,210
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,CLR-LASSO,0.8712946817785527,51,51,0.650000000000091,210
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,Coda-LASSO,0.8945074106364429,53,1,211.721,210
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,DCV-ridgeRegression,0.9058413251961639,158,5000,1553.3600000000006,210
Empirical,cmg_NielsenHB-2014_ibd_seed7,7,2,DCV-ridgeEnsemble,0.9233870967741935,158,5000,1553.3600000000006,210
