Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed7,7,1,SELBAL,0.5282051282051282,8,1,531.8439999999999,267
Empirical,cmg_ZellerG_2014_crc_seed7,7,1,CLR-LASSO,0.6051282051282051,24,24,0.3869999999999436,267
Empirical,cmg_ZellerG_2014_crc_seed7,7,1,Coda-LASSO,0.635897435897436,210,1,48.79600000000005,267
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,DCV-ridgeRegression,0.7435897435897436,100,1946,1761.5369999999998,267
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,DCV-ridgeEnsemble,0.7256410256410256,100,1946,1761.5369999999998,267
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,SELBAL,0.641025641025641,9,1,380.5460000000003,272
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,CLR-LASSO,0.6474358974358975,23,23,0.31799999999975626,272
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,Coda-LASSO,0.6519230769230769,205,1,40.78200000000015,272
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,DCV-ridgeRegression,0.7858974358974359,153,4767,1973.9159999999997,272
Empirical,cmg_ZellerG_2014_crc_seed7,7,2,DCV-ridgeEnsemble,0.7858974358974359,153,4767,1973.9159999999997,272
