Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed2,2,1,SELBAL,0.5641711229946524,14,1,65.201,122
Empirical,qitta_NAFLD_16s_seed2,2,1,CLR-LASSO,0.6477272727272727,12,12,0.4170000000000016,122
Empirical,qitta_NAFLD_16s_seed2,2,1,Coda-LASSO,0.7359625668449198,43,1,101.51800000000001,122
Empirical,qitta_NAFLD_16s_seed2,2,2,DCV-ridgeRegression,0.6483957219251337,24,138,482.52900000000005,122
Empirical,qitta_NAFLD_16s_seed2,2,2,DCV-ridgeEnsemble,0.6443850267379679,24,138,482.52900000000005,122
Empirical,qitta_NAFLD_16s_seed2,2,2,SELBAL,0.658137882018479,20,1,69.82400000000007,120
Empirical,qitta_NAFLD_16s_seed2,2,2,CLR-LASSO,0.6730632551528074,11,11,0.31900000000007367,120
Empirical,qitta_NAFLD_16s_seed2,2,2,Coda-LASSO,0.7178393745557925,25,1,79.899,120
Empirical,qitta_NAFLD_16s_seed2,2,2,DCV-ridgeRegression,0.7157071783937455,23,119,466.4660000000001,120
Empirical,qitta_NAFLD_16s_seed2,2,2,DCV-ridgeEnsemble,0.7377398720682302,23,119,466.4660000000001,120
