Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YachidaS-2019_crc_seed13,13,1,SELBAL,0.6156123991935484,49,1,338.271,207
Empirical,cmg_YachidaS-2019_crc_seed13,13,1,CLR-LASSO,0.6585811491935484,42,42,2.2139999999999986,207
Empirical,cmg_YachidaS-2019_crc_seed13,13,1,Coda-LASSO,0.6348286290322581,86,1,607.653,207
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,DCV-ridgeRegression,0.6725050403225806,155,4680,1910.4229999999998,207
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,DCV-ridgeEnsemble,0.682648689516129,155,4680,1910.4229999999998,207
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,SELBAL,0.6193488372093023,40,1,300.7370000000001,215
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,CLR-LASSO,0.6729922480620155,36,36,1.8880000000003747,215
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,Coda-LASSO,0.6541395348837209,104,1,373.45600000000013,215
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,DCV-ridgeRegression,0.6764651162790698,121,2707,879.6599999999999,215
Empirical,cmg_YachidaS-2019_crc_seed13,13,2,DCV-ridgeEnsemble,0.6981705426356589,121,2707,879.6599999999999,215
