Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed3,3,1,SELBAL,0.7857857857857857,9,1,200.901,249
Empirical,cmg_YuJ_2015_crc_seed3,3,1,CLR-LASSO,0.8188188188188188,30,30,0.40399999999999636,249
Empirical,cmg_YuJ_2015_crc_seed3,3,1,Coda-LASSO,0.7267267267267268,116,1,63.50199999999998,249
Empirical,cmg_YuJ_2015_crc_seed3,3,2,DCV-ridgeRegression,0.8738738738738738,187,6410,1662.0980000000002,249
Empirical,cmg_YuJ_2015_crc_seed3,3,2,DCV-ridgeEnsemble,0.8618618618618619,187,6410,1662.0980000000002,249
Empirical,cmg_YuJ_2015_crc_seed3,3,2,SELBAL,0.6720647773279352,10,1,224.00200000000018,252
Empirical,cmg_YuJ_2015_crc_seed3,3,2,CLR-LASSO,0.8431174089068826,6,6,0.3089999999997417,252
Empirical,cmg_YuJ_2015_crc_seed3,3,2,Coda-LASSO,0.8248987854251012,88,1,55.676000000000386,252
Empirical,cmg_YuJ_2015_crc_seed3,3,2,DCV-ridgeRegression,0.8653846153846154,189,6612,1707.958,252
Empirical,cmg_YuJ_2015_crc_seed3,3,2,DCV-ridgeEnsemble,0.8775303643724697,189,6612,1707.958,252
