Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_QinN-2014_cirr_seed3,3,1,SELBAL,0.8474816072439162,14,1,231.14499999999998,226
Empirical,cmg_QinN-2014_cirr_seed3,3,1,CLR-LASSO,0.9100169779286927,22,22,0.5660000000000025,226
Empirical,cmg_QinN-2014_cirr_seed3,3,1,Coda-LASSO,0.8893604980192417,23,1,152.31099999999998,226
Empirical,cmg_QinN-2014_cirr_seed3,3,2,DCV-ridgeRegression,0.9286926994906621,128,3768,1795.4609999999998,226
Empirical,cmg_QinN-2014_cirr_seed3,3,2,DCV-ridgeEnsemble,0.9272778720996039,128,3768,1795.4609999999998,226
Empirical,cmg_QinN-2014_cirr_seed3,3,2,SELBAL,0.8259994247914869,16,1,198.13999999999987,217
Empirical,cmg_QinN-2014_cirr_seed3,3,2,CLR-LASSO,0.9387402933563417,43,43,0.42399999999997817,217
Empirical,cmg_QinN-2014_cirr_seed3,3,2,Coda-LASSO,0.9643370721886684,73,1,85.0939999999996,217
Empirical,cmg_QinN-2014_cirr_seed3,3,2,DCV-ridgeRegression,0.9628990509059534,122,3609,1693.6799999999998,217
Empirical,cmg_QinN-2014_cirr_seed3,3,2,DCV-ridgeEnsemble,0.9689387402933562,122,3609,1693.6799999999998,217
