Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ThomasAM_2019_crc_seed9,9,1,SELBAL,0.5,6,1,407.103,234
Empirical,cmg_ThomasAM_2019_crc_seed9,9,1,CLR-LASSO,0.735,9,9,0.35599999999999454,234
Empirical,cmg_ThomasAM_2019_crc_seed9,9,1,Coda-LASSO,0.61,132,1,22.307999999999993,234
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,DCV-ridgeRegression,0.71,45,413,1250.613,234
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,DCV-ridgeEnsemble,0.7275,45,413,1250.613,234
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,SELBAL,0.6675,5,1,356.538,244
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,CLR-LASSO,0.7725,23,23,0.2480000000000473,244
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,Coda-LASSO,0.68125,180,1,20.858000000000175,244
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,DCV-ridgeRegression,0.71,92,1703,1361.672,244
Empirical,cmg_ThomasAM_2019_crc_seed9,9,2,DCV-ridgeEnsemble,0.6950000000000001,92,1703,1361.672,244
