Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,qitta_NAFLD_16s_seed13,13,1,SELBAL,0.507703081232493,14,1,55.388,119
Empirical,qitta_NAFLD_16s_seed13,13,1,CLR-LASSO,0.5,0,0,0.4230000000000018,119
Empirical,qitta_NAFLD_16s_seed13,13,1,Coda-LASSO,0.7317927170868347,28,1,111.23299999999999,119
Empirical,qitta_NAFLD_16s_seed13,13,2,DCV-ridgeRegression,0.7514005602240896,89,1570,552.817,119
Empirical,qitta_NAFLD_16s_seed13,13,2,DCV-ridgeEnsemble,0.7696078431372548,89,1570,552.817,119
Empirical,qitta_NAFLD_16s_seed13,13,2,SELBAL,0.6953867028493894,19,1,67.34899999999993,127
Empirical,qitta_NAFLD_16s_seed13,13,2,CLR-LASSO,0.6919945725915875,12,12,0.31899999999996,127
Empirical,qitta_NAFLD_16s_seed13,13,2,Coda-LASSO,0.7069199457259159,26,1,102.33100000000002,127
Empirical,qitta_NAFLD_16s_seed13,13,2,DCV-ridgeRegression,0.7130257801899593,24,128,508.273,127
Empirical,qitta_NAFLD_16s_seed13,13,2,DCV-ridgeEnsemble,0.7062415196743554,24,128,508.273,127
