Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YuJ_2015_crc_seed5,5,1,SELBAL,0.6278586278586279,10,1,179.236,236
Empirical,cmg_YuJ_2015_crc_seed5,5,1,CLR-LASSO,0.7338877338877339,28,28,0.4259999999999877,236
Empirical,cmg_YuJ_2015_crc_seed5,5,1,Coda-LASSO,0.7926195426195426,168,1,61.55200000000002,236
Empirical,cmg_YuJ_2015_crc_seed5,5,2,DCV-ridgeRegression,0.8212058212058213,177,5850,1281.6360000000002,236
Empirical,cmg_YuJ_2015_crc_seed5,5,2,DCV-ridgeEnsemble,0.8097713097713097,177,5850,1281.6360000000002,236
Empirical,cmg_YuJ_2015_crc_seed5,5,2,SELBAL,0.6345029239766082,10,1,203.70899999999983,245
Empirical,cmg_YuJ_2015_crc_seed5,5,2,CLR-LASSO,0.7748538011695906,27,27,0.1790000000000873,245
Empirical,cmg_YuJ_2015_crc_seed5,5,2,Coda-LASSO,0.8167641325536061,106,1,19.223999999999933,245
Empirical,cmg_YuJ_2015_crc_seed5,5,2,DCV-ridgeRegression,0.8294346978557504,184,6237,1570.1760000000004,245
Empirical,cmg_YuJ_2015_crc_seed5,5,2,DCV-ridgeEnsemble,0.8440545808966862,184,6237,1570.1760000000004,245
