Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed6,6,1,SELBAL,0.6192307692307691,8,1,229.619,261
Empirical,cmg_ZellerG_2014_crc_seed6,6,1,CLR-LASSO,0.7525641025641026,28,28,0.396000000000015,261
Empirical,cmg_ZellerG_2014_crc_seed6,6,1,Coda-LASSO,0.7634615384615384,187,1,34.099999999999994,261
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,DCV-ridgeRegression,0.7217948717948718,196,6780,1700.8129999999999,261
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,DCV-ridgeEnsemble,0.7589743589743589,196,6780,1700.8129999999999,261
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,SELBAL,0.6634615384615384,11,1,226.26599999999985,266
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,CLR-LASSO,0.735897435897436,12,12,0.2849999999998545,266
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,Coda-LASSO,0.6705128205128205,200,1,62.79100000000017,266
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,DCV-ridgeRegression,0.7987179487179488,200,7656,1786.4689999999996,266
Empirical,cmg_ZellerG_2014_crc_seed6,6,2,DCV-ridgeEnsemble,0.7833333333333333,200,7656,1786.4689999999996,266
