Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,SELBAL,0.8123365300784655,NA,15,1,197.484,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,CLR-LASSO,0.8199651264167394,NA,54,54,0.6189999999999998,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,Coda-LASSO,0.8394725370531823,NA,57,1,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_glmnet4,0.8536399302528335,0.879686137750654,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_pls2,0.8717306015693113,0.9008282476024412,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_ranger1,0.8600152571926766,0.9146687009590235,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_rangerE5,0.8702593722755013,0.9158674803836094,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_svmRadial3,0.8586530078465563,0.9054054054054054,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_DCV-ridgeRegression,0.8691150828247602,0.8999564080209241,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_DCV-ridgeEnsemble,0.8760897994768962,0.9097646033129904,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR/PLR_DCV,0.8702593722755013,0.9158674803836094,154,4919,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_glmnet4,0.8683522231909329,0.8973408892763731,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_pls2,0.8320619006102877,0.8814298169136878,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_ranger1,0.8734742807323452,0.9172842197035745,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_rangerE5,0.8843722755013078,0.9269834350479512,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_svmRadial3,0.8669354838709677,0.9132519616390584,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_DCV-ridgeRegression,0.8681342632955537,0.8775065387968615,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_DCV-ridgeEnsemble,0.8824106364428945,0.9195727986050567,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,ALR_DCV,0.8702593722755013,0.9158674803836094,154,153,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,PLR_glmnet4,0.8405623365300785,0.8838273757628596,154,5002,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,PLR_pls2,0.8797951176983435,0.9047515257192678,154,5002,276.803,205
Empirical,cmg_NielsenHB-2014_ibd_seed3,3,1,PLR_ranger1,0.8643199651264167,0.9231691368788143,154,5002,276.803,205
