Scenario,Dataset,Seed,Fold,Approach,AUC,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed3,3,1,CLR-LASSO,0.6974358974358974,22,22,0.3669999999999991,261
Empirical,cmg_ZellerG_2014_crc_seed3,3,1,Coda-LASSO,0.6602564102564102,200,1,34.254000000000005,261
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-ridgeRegression,0.7756410256410257,50,210,NA,261
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-ridgeEnsemble,0.7794871794871795,50,210,NA,261
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-rfRFE,0.7397435897435898,39,79,NA,261
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,CLR-LASSO,0.7038461538461539,17,17,0.28099999999994907,263
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,Coda-LASSO,0.7705128205128204,192,1,58.62300000000005,263
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-ridgeRegression,0.7923076923076923,50,157,NA,263
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-ridgeEnsemble,0.7833333333333333,50,157,NA,263
Empirical,cmg_ZellerG_2014_crc_seed3,3,2,DCV-rfRFE,0.7897435897435897,50,157,NA,263
