Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,SELBAL,0.8394725370531823,NA,24,1,331.713,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,CLR-LASSO,0.8792502179598953,NA,31,31,1.464999999999975,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,Coda-LASSO,0.8833914559721011,NA,59,1,276.94800000000004,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,ALR-GLMNET,0.9188099389712293,NA,114,113,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,ALR-LASSO,0.8787053182214473,NA,30,29,30.572000000000028,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,glmnet4,0.8637750653879686,0.8262859633827375,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,pls2,0.8718395815170009,0.8249782040104621,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,ranger1,0.8668809938971229,0.8826285963382738,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,rangerE5,0.8839908456843941,0.8703138622493461,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,svmRadial3,0.8674803836094158,0.8537489102005231,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,DCV-ridgeRegression,0.8708587619877942,0.8441586748038361,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,DCV-ridgeEnsemble,0.8818657367044463,0.8661726242371404,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,1,DCV,0.8668809938971229,0.8826285963382738,39,387,30.571000000000026,208
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,SELBAL,0.7481473408892764,NA,7,1,243.4000000000001,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,CLR-LASSO,0.8426329555361813,NA,53,53,0.6759999999999309,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,Coda-LASSO,0.8494986922406277,NA,45,1,365.20199999999977,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,ALR-GLMNET,0.8814298169136879,NA,141,140,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,ALR-LASSO,0.851460331299041,NA,49,48,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,glmnet4,0.8538578901482128,0.9030078465562337,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,pls2,0.8841543156059285,0.8942894507410637,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,ranger1,0.9057868352223191,0.9019180470793374,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,rangerE5,0.8912380122057542,0.8961421098517872,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,svmRadial3,0.8843722755013078,0.8942894507410637,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,DCV-ridgeRegression,0.8682432432432432,0.8986486486486487,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,DCV-ridgeEnsemble,0.8948343504795118,0.9112903225806452,155,4923,29.005999999999858,207
Empirical,cmg_NielsenHB-2014_ibd_seed2,2,2,DCV,0.8948343504795118,0.9112903225806452,155,4923,29.005999999999858,207
