Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,SELBAL,0.6029147286821706,NA,43,1,335.12300000000005,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,CLR-LASSO,0.6707596899224806,NA,29,29,0.3369999999999891,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,Coda-LASSO,0.6340465116279069,NA,92,1,657.703,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,ALR-GLMNET,0.6488682170542636,NA,53,52,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,ALR-LASSO,0.6468837209302325,NA,42,41,26.634000000000107,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,glmnet4,0.6573643410852713,0.6545488911290323,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,pls2,0.6948217054263566,0.702242943548387,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,ranger1,0.646015503875969,0.7159778225806452,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,rangerE5,0.6668527131782945,0.7036920362903225,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,svmRadial3,0.6581705426356589,0.7058971774193549,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,DCV-ridgeRegression,0.673922480620155,0.7058971774193549,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,DCV-ridgeEnsemble,0.6654263565891473,0.7143397177419355,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,1,DCV,0.646015503875969,0.7159778225806452,128,3243,26.63000000000011,210
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,SELBAL,0.6613533266129032,NA,39,1,315.8599999999997,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,CLR-LASSO,0.6165574596774194,NA,23,23,0.28900000000021464,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,Coda-LASSO,0.6537298387096774,NA,84,1,985.2120000000004,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,ALR-GLMNET,0.6246219758064516,NA,48,47,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,ALR-LASSO,0.5714465725806451,NA,23,22,24.831999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,glmnet4,0.5706905241935484,0.6710564860766475,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,pls2,0.5659022177419355,0.674655054846587,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,ranger1,0.6097530241935484,0.6302471050454921,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,rangerE5,0.6173765120967742,0.6446306717476071,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,svmRadial3,0.583984375,0.6711207055713104,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,DCV-ridgeRegression,0.5730846774193549,0.6833375797589507,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,DCV-ridgeEnsemble,0.5954511088709677,0.6704986349895624,10,25,24.828999999999724,207
Empirical,cmg_YachidaS-2019_crc_seed2,2,2,DCV,0.5730846774193549,0.6833375797589507,10,25,24.828999999999724,207
