Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,SELBAL,0.6707409274193549,NA,37,1,184.917,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,CLR-LASSO,0.6846648185483871,NA,29,29,0.2150000000000034,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,Coda-LASSO,0.663999495967742,NA,97,1,583.5600000000001,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,ALR-GLMNET,0.6941784274193549,NA,55,54,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,ALR-LASSO,0.6821446572580645,NA,30,29,17.20700000000002,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,glmnet4,0.696320564516129,0.6624896608767576,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,pls2,0.6723790322580645,0.6737764139981882,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,ranger1,0.6961630544354839,0.6525656411241089,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,rangerE5,0.7135206653225806,0.6432015956713537,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,svmRadial3,0.6922253024193549,0.660011717673008,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,DCV-ridgeRegression,0.6965095766129032,0.6662118067864036,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,DCV-ridgeEnsemble,0.7018649193548387,0.665714605734767,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,1,DCV,0.6723790322580645,0.6737764139981882,98,2051,17.206000000000017,209
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,SELBAL,0.637829457364341,NA,45,1,209.3230000000001,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,CLR-LASSO,0.6515968992248062,NA,26,26,0.19000000000005457,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,Coda-LASSO,0.6517209302325582,NA,106,1,471.38700000000017,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,ALR-GLMNET,0.6654263565891473,NA,45,44,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,ALR-LASSO,0.665860465116279,NA,44,43,16.6920000000001,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,glmnet4,0.6594728682170543,0.6330645161290323,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,pls2,0.6824186046511628,0.6538558467741935,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,ranger1,0.6813953488372093,0.6666456653225806,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,rangerE5,0.6826666666666666,0.6846648185483871,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,svmRadial3,0.6770232558139535,0.6707409274193549,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,DCV-ridgeRegression,0.6770852713178295,0.6693548387096775,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,DCV-ridgeEnsemble,0.6837209302325581,0.6730090725806451,69,979,16.688000000000102,211
Empirical,cmg_YachidaS-2019_crc_seed8,8,2,DCV,0.6826666666666666,0.6846648185483871,69,979,16.688000000000102,211
