Scenario,Dataset,Seed,Fold,Approach,AUC,train_auc,number_parts,number_ratios,comp_time,base_dims
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,SELBAL,0.7102564102564103,NA,6,1,176.792,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,CLR-LASSO,0.7794871794871795,NA,22,22,0.18700000000001182,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,Coda-LASSO,0.7448717948717949,NA,201,1,37.86500000000001,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,ALR-GLMNET,0.7807692307692308,NA,122,121,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,ALR-LASSO,0.7410256410256411,NA,13,12,15.972000000000003,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,glmnet4,0.7782051282051282,0.823076923076923,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,pls2,0.7576923076923077,0.8512820512820514,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,ranger1,0.7974358974358975,0.9217948717948719,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,rangerE5,0.8224358974358974,0.8794871794871795,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,svmRadial3,0.7871794871794872,0.8692307692307693,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,DCV-ridgeRegression,0.7589743589743589,0.8641025641025641,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,DCV-ridgeEnsemble,0.7974358974358975,0.8666666666666667,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,1,DCV,0.7974358974358975,0.9217948717948719,195,6981,15.971000000000004,260
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,SELBAL,0.7743589743589744,NA,10,1,224.97299999999996,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,CLR-LASSO,0.8653846153846154,NA,7,7,0.1590000000001055,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,Coda-LASSO,0.8807692307692309,NA,231,1,48.99299999999994,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,ALR-GLMNET,0.7371794871794872,NA,4,3,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,ALR-LASSO,0.7384615384615385,NA,4,3,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,glmnet4,0.8487179487179487,0.5769230769230769,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,pls2,0.85,0.5897435897435898,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,ranger1,0.8538461538461538,0.582051282051282,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,rangerE5,0.867948717948718,0.5974358974358975,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,svmRadial3,0.8320512820512821,0.6025641025641026,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,DCV-ridgeRegression,0.8487179487179487,0.5897435897435898,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,DCV-ridgeEnsemble,0.8538461538461538,0.4512820512820513,10,22,17.08100000000013,270
Empirical,cmg_ZellerG_2014_crc_seed4,4,2,DCV,0.867948717948718,0.5974358974358975,10,22,17.08100000000013,270
